Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK_90
2750,Stefano Turati,it ITA,GK,Frosinone,it Serie A,21,2001,31,31,"2,745",30.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
2751,Matt Turner,us USA,GK,Nottingham Forest,eng Premier League,29,1994,17,17,"1,530",17.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
2752,Beñat Turrientes,es ESP,MF,Real Sociedad,es La Liga,21,2002,29,19,"1,687",18.7,0,1,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05
2753,Tuta,br BRA,"DF,MF",Eintracht Frankfurt,de Bundesliga,24,1999,30,30,"2,600",28.9,1,2,3,1,0,0,3,2,0.03,0.07,0.10,0.03,0.10
2754,Destiny Udogie,it ITA,DF,Tottenham Hotspur,eng Premier League,20,2002,28,28,"2,391",26.6,2,3,5,2,0,0,7,1,0.08,0.11,0.19,0.08,0.19
2755,Matthieu Udol,fr FRA,DF,Metz,fr Ligue 1,27,1996,30,30,"2,700",30.0,3,3,6,3,0,0,5,0,0.10,0.10,0.20,0.10,0.20
2756,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK
2757,Manuel Ugarte,uy URU,MF,Paris Saint-Germain,fr Ligue 1,22,2001,25,21,"1,932",21.5,0,2,2,0,0,0,5,0,0.00,0.09,0.09,0.00,0.09
2758,Lesley Ugochukwu,fr FRA,MF,Chelsea,eng Premier League,19,2004,12,3,301,3.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
2759,Lukas Ullrich,de GER,DF,Gladbach,de Bundesliga,19,2004,4,0,47,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
2760,Sven Ulreich,de GER,GK,Bayern Munich,de Bundesliga,34,1988,11,11,990,11.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
2761,Samuel Umtiti,fr FRA,DF,Lille,fr Ligue 1,29,1993,6,2,185,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
2762,Enes Ünal,tr TUR,FW,Bournemouth,eng Premier League,26,1997,16,2,328,3.6,2,2,4,2,0,0,1,0,0.55,0.55,1.10,0.55,1.10
2763,Enes Ünal,tr TUR,FW,Getafe,es La Liga,26,1997,3,1,140,1.6,0,1,1,0,0,0,0,0,0.00,0.64,0.64,0.00,0.64
2764,Deniz Undav,de GER,"FW,MF",Stuttgart,de Bundesliga,27,1996,30,23,"2,089",23.2,18,10,28,18,0,1,5,0,0.78,0.43,1.21,0.78,1.21
2765,Dayot Upamecano,fr FRA,DF,Bayern Munich,de Bundesliga,24,1998,25,19,"1,762",19.6,1,0,1,1,0,0,3,1,0.05,0.00,0.05,0.05,0.05
2766,Kacper Urbanski,pl POL,"MF,FW",Bologna,it Serie A,18,2004,22,9,926,10.3,0,1,1,0,0,0,2,0,0.00,0.10,0.10,0.00,0.10
2767,Mark Uth,de GER,"MF,FW",Köln,de Bundesliga,31,1991,11,3,373,4.1,0,1,1,0,0,0,2,0,0.00,0.24,0.24,0.00,0.24
2768,Myrto Uzuni,al ALB,"FW,MF",Granada,es La Liga,28,1995,34,28,"2,448",27.2,11,1,12,7,4,5,3,0,0.40,0.04,0.44,0.26,0.29
2769,Josha Vagnoman,de GER,"MF,DF",Stuttgart,de Bundesliga,22,2000,18,12,"1,183",13.1,2,2,4,2,0,0,2,0,0.15,0.15,0.30,0.15,0.30
2770,Óscar Valentín,es ESP,MF,Rayo Vallecano,es La Liga,28,1994,34,32,"2,692",29.9,1,0,1,1,0,0,7,1,0.03,0.00,0.03,0.03,0.03
2771,Emanuele Valeri,it ITA,"MF,DF",Frosinone,it Serie A,24,1998,16,14,"1,178",13.1,0,1,1,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08
2772,Martin Valjent,sk SVK,DF,Mallorca,es La Liga,27,1995,28,28,"2,349",26.1,0,1,1,0,0,0,5,0,0.00,0.04,0.04,0.00,0.04
2773,Jesús Vallejo,es ESP,DF,Granada,es La Liga,26,1997,3,1,108,1.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
2774,Álvaro Vallés,es ESP,GK,Las Palmas,es La Liga,26,1997,37,37,"3,263",36.3,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00
2775,Federico Valverde,uy URU,MF,Real Madrid,es La Liga,25,1998,37,33,"2,904",32.3,2,7,9,2,0,0,2,0,0.06,0.22,0.28,0.06,0.28
2776,Kévin Van Den Kerkhof,dz ALG,"MF,FW",Metz,fr Ligue 1,27,1996,29,21,"1,913",21.3,1,2,3,1,0,0,2,0,0.05,0.09,0.14,0.05,0.14
2777,Siebe Van Der Heyden,be BEL,DF,Mallorca,es La Liga,25,1998,6,4,286,3.2,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00
2778,Virgil van Dijk,nl NED,DF,Liverpool,eng Premier League,32,1991,36,36,"3,177",35.3,2,2,4,2,0,0,3,1,0.06,0.06,0.11,0.06,0.11
2779,Vanderson,br BRA,"MF,DF",Monaco,fr Ligue 1,22,2001,20,20,"1,641",18.2,3,1,4,3,0,0,6,1,0.16,0.05,0.22,0.16,0.22
2780,Raphaël Varane,fr FRA,DF,Manchester Utd,eng Premier League,30,1993,22,16,"1,375",15.3,1,0,1,1,0,0,2,0,0.07,0.00,0.07,0.07,0.07
2781,Ruben Vargas,ch SUI,"MF,FW",Augsburg,de Bundesliga,24,1998,31,25,"1,962",21.8,4,5,9,4,0,0,3,0,0.18,0.23,0.41,0.18,0.41
2782,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK
2783,Johan Vásquez,mx MEX,DF,Genoa,it Serie A,24,1998,37,32,"2,850",31.7,1,1,2,1,0,0,6,0,0.03,0.03,0.06,0.03,0.06
2784,José Luis García Vayá,es ESP,MF,Valencia,es La Liga,24,1998,37,37,"3,302",36.7,7,1,8,0,7,8,4,0,0.19,0.03,0.22,0.00,0.03
2785,Borja Vázquez,es ESP,FW,Cádiz,es La Liga,18,2005,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
2786,Jesus Vazquez,es ESP,DF,Valencia,es La Liga,20,2003,20,6,716,8.0,1,0,1,1,0,0,1,0,0.13,0.00,0.13,0.13,0.13
2787,Kevin Vázquez,es ESP,DF,Celta Vigo,es La Liga,30,1993,12,10,700,7.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
2788,Lucas Vázquez,es ESP,DF,Real Madrid,es La Liga,32,1991,29,14,"1,419",15.8,3,6,9,3,0,0,0,0,0.19,0.38,0.57,0.19,0.57
2789,Matías Vecino,uy URU,MF,Lazio,it Serie A,31,1991,31,8,"1,153",12.8,6,1,7,6,0,0,8,0,0.47,0.08,0.55,0.47,0.55
2790,Gabriel Veiga,es ESP,MF,Celta Vigo,es La Liga,21,2002,1,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
2791,Alejo Véliz,ar ARG,FW,Tottenham Hotspur,eng Premier League,19,2003,8,0,50,0.6,1,0,1,1,0,0,1,0,1.80,0.00,1.80,1.80,1.80
2792,Alejo Véliz,ar ARG,FW,Sevilla,es La Liga,19,2003,6,0,35,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
2793,Miloš Veljković,rs SRB,DF,Werder Bremen,de Bundesliga,27,1995,23,21,"1,920",21.3,2,1,3,2,0,0,2,0,0.09,0.05,0.14,0.09,0.14
2794,Joël Veltman,nl NED,DF,Brighton,eng Premier League,31,1992,27,17,"1,588",17.6,1,1,2,1,0,0,4,0,0.06,0.06,0.11,0.06,0.11
2795,Micky van de Ven,nl NED,DF,Tottenham Hotspur,eng Premier League,22,2001,27,27,"2,339",26.0,3,0,3,3,0,0,5,0,0.12,0.00,0.12,0.12,0.12
2796,Lorenzo Venuti,it ITA,DF,Lecce,it Serie A,28,1995,14,3,364,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
2797,Bart Verbruggen,nl NED,GK,Brighton,eng Premier League,20,2002,21,21,"1,890",21.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
2798,Simone Verdi,it ITA,"FW,MF",Torino,it Serie A,31,1992,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
2799,Jordan Veretout,fr FRA,MF,Marseille,fr Ligue 1,30,1993,29,24,"2,183",24.3,1,2,3,1,0,0,4,0,0.04,0.08,0.12,0.04,0.12
2800,Arthur Vermeeren,be BEL,MF,Atlético Madrid,es La Liga,18,2005,5,2,162,1.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
2801,Yorbe Vertessen,be BEL,"FW,MF",Union Berlin,de Bundesliga,22,2001,13,7,593,6.6,3,2,5,3,0,0,1,0,0.46,0.30,0.76,0.46,0.76
2802,Mikel Vesga,es ESP,MF,Athletic Club,es La Liga,30,1993,27,18,"1,534",17.0,3,1,4,1,2,2,2,0,0.18,0.06,0.23,0.06,0.12
2803,Guglielmo Vicario,it ITA,GK,Tottenham Hotspur,eng Premier League,26,1996,38,38,"3,420",38.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
2804,Carlos Vicente,es ESP,MF,Alavés,es La Liga,24,1999,18,12,"1,114",12.4,2,4,6,2,0,0,1,0,0.16,0.32,0.48,0.16,0.48
2805,Nacho Vidal,es ESP,DF,Osasuna,es La Liga,28,1995,7,0,96,1.1,1,0,1,1,0,0,0,0,0.94,0.00,0.94,0.94,0.94
2806,Nacho Vidal,es ESP,DF,Mallorca,es La Liga,28,1995,8,5,416,4.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
2807,Fabio Vieira,pt POR,MF,Arsenal,eng Premier League,23,2000,11,2,297,3.3,1,2,3,0,1,1,0,1,0.30,0.61,0.91,0.00,0.61
2808,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK
2809,Fran Vieites,es ESP,GK,Real Betis,es La Liga,24,1999,4,3,315,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
2810,Jonathan Viera,es ESP,"MF,FW",Las Palmas,es La Liga,33,1989,9,7,617,6.9,2,1,3,0,2,2,1,0,0.29,0.15,0.44,0.00,0.15
2811,Jonathan Viera,es ESP,MF,Almería,es La Liga,33,1989,12,12,912,10.1,0,3,3,0,0,0,3,1,0.00,0.30,0.30,0.00,0.30
2812,Emanuel Vignato,it ITA,"MF,FW",Salernitana,it Serie A,22,2000,9,3,311,3.5,0,1,1,0,0,0,1,0,0.00,0.29,0.29,0.00,0.29
2813,Samuele Vignato,it ITA,MF,Monza,it Serie A,19,2004,10,3,343,3.8,1,0,1,1,0,0,2,0,0.26,0.00,0.26,0.26,0.26
2814,Oscar Vilhelmsson,se SWE,FW,Darmstadt 98,de Bundesliga,19,2003,26,16,"1,374",15.3,4,1,5,4,0,0,2,0,0.26,0.07,0.33,0.26,0.33
2815,Toni Villa,es ESP,MF,Girona,es La Liga,28,1995,2,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
2816,Asier Villalibre,es ESP,FW,Athletic Club,es La Liga,25,1997,18,4,513,5.7,2,1,3,2,0,0,0,0,0.35,0.18,0.53,0.35,0.53
2817,Gonzalo Villar,es ESP,MF,Granada,es La Liga,25,1998,35,21,"1,803",20.0,1,3,4,1,0,0,7,0,0.05,0.15,0.20,0.05,0.20
2818,Iván Villar,es ESP,GK,Celta Vigo,es La Liga,26,1997,12,12,"1,014",11.3,0,0,0,0,0,0,0,2,0.00,0.00,0.00,0.00,0.00
2819,Matías Viña,uy URU,DF,Sassuolo,it Serie A,25,1997,15,13,"1,014",11.3,0,3,3,0,0,0,1,0,0.00,0.27,0.27,0.00,0.27
2820,Rúben Vinagre,pt POR,DF,Hellas Verona,it Serie A,24,1999,12,2,282,3.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
2821,Carlos Vinícius,br BRA,FW,Fulham,eng Premier League,28,1995,13,2,315,3.5,2,0,2,2,0,0,2,0,0.57,0.00,0.57,0.57,0.57
2822,Nicolas Viola,it ITA,"MF,FW",Cagliari,it Serie A,33,1989,26,11,"1,207",13.4,5,2,7,5,0,1,3,0,0.37,0.15,0.52,0.37,0.52
2823,Alan Virginius,fr FRA,MF,Lille,fr Ligue 1,20,2003,2,1,71,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
2824,Alan Virginius,fr FRA,"MF,FW",Clermont Foot,fr Ligue 1,20,2003,14,12,934,10.4,0,2,2,0,0,0,0,0,0.00,0.19,0.19,0.00,0.19
2825,Ricardo Visus,es ESP,DF,Real Betis,es La Liga,22,2001,3,1,166,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
2826,Mattia Viti,it ITA,DF,Sassuolo,it Serie A,21,2002,15,12,979,10.9,1,0,1,1,0,0,0,0,0.09,0.00,0.09,0.09,0.09
2827,Vitinha,pt POR,"MF,FW",Genoa,it Serie A,23,2000,9,2,285,3.2,2,0,2,2,0,0,2,0,0.63,0.00,0.63,0.63,0.63
2828,Vitinha,pt POR,FW,Marseille,fr Ligue 1,23,2000,18,10,923,10.3,3,2,5,3,0,0,1,0,0.29,0.20,0.49,0.29,0.49
2829,Vitinha,pt POR,MF,Paris Saint-Germain,fr Ligue 1,23,2000,28,23,"2,126",23.6,7,4,11,7,0,0,0,0,0.30,0.17,0.47,0.30,0.47
2830,Vitinho,br BRA,"DF,MF",Burnley,eng Premier League,24,1999,32,26,"2,314",25.7,0,2,2,0,0,0,1,0,0.00,0.08,0.08,0.00,0.08
2831,Daniel Vivian,es ESP,DF,Athletic Club,es La Liga,24,1999,33,31,"2,878",32.0,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00
2832,Odysseas Vlachodimos,gr GRE,GK,Nottingham Forest,eng Premier League,29,1994,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
2833,Dušan Vlahović,rs SRB,FW,Juventus,it Serie A,23,2000,33,27,"2,307",25.6,16,4,20,14,2,4,8,1,0.62,0.16,0.78,0.55,0.70
2834,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK
2835,Nikola Vlašić,hr CRO,MF,Torino,it Serie A,25,1997,33,30,"2,608",29.0,3,2,5,3,0,0,3,0,0.10,0.07,0.17,0.10,0.17
2836,Alessandro Vogliacco,it ITA,DF,Genoa,it Serie A,24,1998,20,14,"1,169",13.0,0,1,1,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08
2837,Kevin Vogt,de GER,DF,Hoffenheim,de Bundesliga,31,1991,16,14,"1,319",14.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
2838,Kevin Vogt,de GER,DF,Union Berlin,de Bundesliga,31,1991,16,16,"1,323",14.7,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00
2839,Mërgim Vojvoda,xk KVX,"MF,DF",Torino,it Serie A,28,1995,28,15,"1,379",15.3,0,3,3,0,0,0,3,0,0.00,0.20,0.20,0.00,0.20
2840,Kevin Volland,de GER,"FW,MF",Union Berlin,de Bundesliga,31,1992,26,17,"1,345",14.9,3,4,7,1,2,3,3,2,0.20,0.27,0.47,0.07,0.33
2841,Cristian Volpato,it ITA,"MF,FW",Sassuolo,it Serie A,19,2003,22,5,645,7.2,1,0,1,1,0,0,1,0,0.14,0.00,0.14,0.14,0.14
2842,Aster Vranckx,be BEL,MF,Wolfsburg,de Bundesliga,20,2002,24,12,"1,153",12.8,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00
2843,Stefan de Vrij,nl NED,DF,Inter,it Serie A,31,1992,25,17,"1,586",17.6,1,0,1,1,0,0,0,0,0.06,0.00,0.06,0.06,0.06
2844,Elye Wahi,fr FRA,FW,Montpellier,fr Ligue 1,20,2003,1,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
2845,Elye Wahi,fr FRA,FW,Lens,fr Ligue 1,20,2003,27,20,"1,692",18.8,9,3,12,8,1,1,10,1,0.48,0.16,0.64,0.43,0.59
2846,Walace,br BRA,MF,Udinese,it Serie A,28,1995,37,37,"3,238",36.0,2,0,2,2,0,0,7,0,0.06,0.00,0.06,0.06,0.06
2847,Luca Waldschmidt,de GER,MF,Köln,de Bundesliga,27,1996,22,14,"1,146",12.7,3,0,3,3,0,1,0,0,0.24,0.00,0.24,0.24,0.24
2848,Kyle Walker,eng ENG,"DF,MF",Manchester City,eng Premier League,33,1990,32,30,"2,767",30.7,0,4,4,0,0,0,2,0,0.00,0.13,0.13,0.00,0.13
2849,Sebastian Walukiewicz,pl POL,DF,Empoli,it Serie A,23,2000,27,23,"2,055",22.8,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00
2850,Aaron Wan-Bissaka,cd COD,DF,Manchester Utd,eng Premier League,25,1997,22,20,"1,780",19.8,0,2,2,0,0,0,4,0,0.00,0.10,0.10,0.00,0.10
2851,Joel Ward,eng ENG,DF,Crystal Palace,eng Premier League,33,1989,26,23,"1,980",22.0,0,1,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05
2852,James Ward-Prowse,eng ENG,MF,West Ham United,eng Premier League,28,1994,37,34,"3,001",33.3,7,7,14,5,2,2,4,0,0.21,0.21,0.42,0.15,0.36
2853,Lewis Warrington,eng ENG,MF,Everton,eng Premier League,20,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
2854,Deivid Washington,br BRA,FW,Chelsea,eng Premier League,18,2005,2,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
2855,Kjell-Arik Wätjen,de GER,MF,Dortmund,de Bundesliga,17,2006,2,1,105,1.2,0,1,1,0,0,0,0,0,0.00,0.86,0.86,0.00,0.86
2856,Ollie Watkins,eng ENG,FW,Aston Villa,eng Premier League,27,1995,37,37,"3,217",35.7,19,13,32,19,0,0,4,0,0.53,0.36,0.90,0.53,0.90
2857,Timothy Weah,us USA,MF,Juventus,it Serie A,23,2000,30,12,"1,258",14.0,0,1,1,0,0,0,5,0,0.00,0.07,0.07,0.00,0.07
2858,Adam Webster,eng ENG,DF,Brighton,eng Premier League,28,1995,15,13,"1,144",12.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
2859,Wout Weghorst,nl NED,FW,Hoffenheim,de Bundesliga,30,1992,28,24,"1,977",22.0,7,3,10,6,1,1,4,0,0.32,0.14,0.46,0.27,0.41
2860,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK
2861,Julian Weigl,de GER,MF,Gladbach,de Bundesliga,27,1995,31,31,"2,764",30.7,2,3,5,0,2,2,10,0,0.07,0.10,0.16,0.00,0.10
2862,Nelson Weiper,de GER,FW,Mainz 05,de Bundesliga,18,2005,5,1,124,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
2863,Mitchell Weiser,de GER,MF,Werder Bremen,de Bundesliga,29,1994,30,30,"2,636",29.3,3,7,10,3,0,0,5,0,0.10,0.24,0.34,0.10,0.34
2864,Noah Weißhaupt,de GER,MF,Freiburg,de Bundesliga,21,2001,24,6,759,8.4,1,2,3,1,0,0,1,0,0.12,0.24,0.36,0.12,0.36
2865,Shon Weissman,il ISR,FW,Salernitana,it Serie A,27,1996,11,5,494,5.5,1,0,1,1,0,0,0,0,0.18,0.00,0.18,0.18,0.18
2866,Shon Weissman,il ISR,FW,Granada,es La Liga,27,1996,5,0,82,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
2867,Danny Welbeck,eng ENG,"FW,MF",Brighton,eng Premier League,32,1990,29,21,"1,693",18.8,5,1,6,5,0,0,4,0,0.27,0.05,0.32,0.27,0.32
2868,Timo Werner,de GER,"MF,FW",Tottenham Hotspur,eng Premier League,27,1996,13,10,809,9.0,2,3,5,2,0,0,1,0,0.22,0.33,0.56,0.22,0.56
2869,Timo Werner,de GER,"MF,FW",RB Leipzig,de Bundesliga,27,1996,8,2,207,2.3,2,0,2,1,1,1,0,0,0.87,0.00,0.87,0.43,0.43
2870,Adam Wharton,eng ENG,MF,Crystal Palace,eng Premier League,19,2004,16,15,"1,297",14.4,0,3,3,0,0,0,2,0,0.00,0.21,0.21,0.00,0.21
2871,Ethan Wheatley,eng ENG,FW,Manchester Utd,eng Premier League,17,2006,3,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
2872,Ben White,eng ENG,DF,Arsenal,eng Premier League,25,1997,37,35,"2,988",33.2,4,4,8,4,0,0,8,0,0.12,0.12,0.24,0.12,0.24
2873,Joe White,eng ENG,MF,Newcastle United,eng Premier League,20,2002,4,0,13,0.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
2874,Silvan Widmer,ch SUI,"MF,DF",Mainz 05,de Bundesliga,30,1993,20,13,"1,242",13.8,1,3,4,1,0,0,4,0,0.07,0.22,0.29,0.07,0.29
2875,Mateusz Wieteska,pl POL,DF,Cagliari,it Serie A,26,1997,19,10,965,10.7,0,1,1,0,0,0,5,1,0.00,0.09,0.09,0.00,0.09
2876,Mateusz Wieteska,pl POL,DF,Clermont Foot,fr Ligue 1,26,1997,2,2,174,1.9,1,0,1,1,0,0,0,0,0.52,0.00,0.52,0.52,0.52
2877,Iñaki Williams,gh GHA,MF,Athletic Club,es La Liga,29,1994,34,32,"2,844",31.6,12,3,15,12,0,0,4,0,0.38,0.09,0.47,0.38,0.47
2878,Neco Williams,wls WAL,"DF,MF",Nottingham Forest,eng Premier League,22,2001,26,18,"1,637",18.2,0,1,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05
2879,Nico Williams,es ESP,MF,Athletic Club,es La Liga,21,2002,31,29,"2,263",25.1,5,11,16,5,0,0,6,1,0.20,0.44,0.64,0.20,0.64
2880,Willian,br BRA,"MF,FW",Fulham,eng Premier League,34,1988,31,24,"2,053",22.8,4,2,6,2,2,2,1,0,0.18,0.09,0.26,0.09,0.18
2881,Joe Willock,eng ENG,MF,Newcastle United,eng Premier League,23,1999,9,5,419,4.7,1,0,1,1,0,0,0,0,0.21,0.00,0.21,0.21,0.21
2882,Callum Wilson,eng ENG,FW,Newcastle United,eng Premier League,31,1992,20,9,991,11.0,9,1,10,7,2,2,3,0,0.82,0.09,0.91,0.64,0.73
2883,Harry Wilson,wls WAL,"MF,FW",Fulham,eng Premier League,26,1997,35,16,"1,620",18.0,4,6,10,4,0,0,6,0,0.22,0.33,0.56,0.22,0.56
2884,Josh Wilson-Esbrand,eng ENG,"DF,MF",Reims,fr Ligue 1,20,2002,11,5,461,5.1,1,1,2,1,0,0,1,0,0.20,0.20,0.39,0.20,0.39
2885,Patrick Wimmer,at AUT,"MF,FW",Wolfsburg,de Bundesliga,22,2001,14,8,589,6.5,2,0,2,2,0,0,3,1,0.31,0.00,0.31,0.31,0.31
2886,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK
2887,Jonas Wind,dk DEN,FW,Wolfsburg,de Bundesliga,24,1999,34,31,"2,651",29.5,11,7,18,11,0,1,3,0,0.37,0.24,0.61,0.37,0.61
2888,Florian Wirtz,de GER,MF,Leverkusen,de Bundesliga,20,2003,32,26,"2,372",26.4,11,11,22,10,1,1,3,0,0.42,0.42,0.83,0.38,0.80
2889,Yoane Wissa,cd COD,FW,Brentford,eng Premier League,26,1996,34,29,"2,493",27.7,12,3,15,12,0,0,7,0,0.43,0.11,0.54,0.43,0.54
2890,Axel Witsel,be BEL,DF,Atlético Madrid,es La Liga,34,1989,35,30,"2,783",30.9,2,0,2,2,0,0,5,0,0.06,0.00,0.06,0.06,0.06
2891,Maximilian Wittek,de GER,"MF,DF",Bochum,de Bundesliga,27,1995,21,13,"1,070",11.9,3,1,4,3,0,0,4,0,0.25,0.08,0.34,0.25,0.34
2892,Maximilian Wöber,at AUT,DF,Gladbach,de Bundesliga,25,1998,25,24,"2,066",23.0,2,3,5,2,0,0,4,1,0.09,0.13,0.22,0.09,0.22
2893,Marius Wolf,de GER,DF,Dortmund,de Bundesliga,28,1995,22,12,"1,166",13.0,0,1,1,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08
2894,Nick Woltemade,de GER,"FW,MF",Werder Bremen,de Bundesliga,21,2002,30,12,"1,189",13.2,2,0,2,2,0,0,1,0,0.15,0.00,0.15,0.15,0.15
2895,Jeong Woo-yeong,kr KOR,MF,Stuttgart,de Bundesliga,23,1999,26,5,633,7.0,2,3,5,2,0,0,1,0,0.28,0.43,0.71,0.28,0.71
2896,Chris Wood,nz NZL,FW,Nottingham Forest,eng Premier League,31,1991,31,20,"1,812",20.1,14,1,15,14,0,0,0,0,0.70,0.05,0.75,0.70,0.75
2897,Cauley Woodrow,eng ENG,FW,Luton Town,eng Premier League,28,1994,24,2,427,4.7,1,1,2,1,0,0,2,0,0.21,0.21,0.42,0.21,0.42
2898,Christopher Wooh,cm CMR,DF,Rennes,fr Ligue 1,21,2001,18,15,"1,388",15.4,1,0,1,1,0,0,3,1,0.06,0.00,0.06,0.06,0.06
2899,Joe Worrall,eng ENG,DF,Nottingham Forest,eng Premier League,26,1997,7,5,439,4.9,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00
2900,Xeber,es ESP,"MF,FW",Alavés,es La Liga,26,1997,10,3,302,3.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
2901,Granit Xhaka,ch SUI,MF,Leverkusen,de Bundesliga,30,1992,33,32,"2,821",31.3,3,0,3,3,0,0,5,0,0.10,0.00,0.10,0.10,0.10
2902,Antal Yaakobishvili,hu HUN,DF,Girona,es La Liga,19,2004,1,0,61,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
2903,Lamine Yamal,es ESP,"FW,MF",Barcelona,es La Liga,16,2007,37,22,"2,201",24.5,5,5,10,5,0,0,3,0,0.20,0.20,0.41,0.20,0.41
2904,Roman Yaremchuk,ua UKR,FW,Valencia,es La Liga,27,1995,25,11,928,10.3,3,0,3,3,0,0,2,0,0.29,0.00,0.29,0.29,0.29
2905,Yehor Yarmoliuk,ua UKR,MF,Brentford,eng Premier League,19,2004,27,6,688,7.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
2906,Ryan Yates,eng ENG,MF,Nottingham Forest,eng Premier League,25,1997,35,21,"1,992",22.1,1,1,2,1,0,0,6,0,0.05,0.05,0.09,0.05,0.09
2907,Yusuf Yazıcı,tr TUR,"MF,FW",Lille,fr Ligue 1,26,1997,27,16,"1,312",14.6,5,2,7,5,0,0,5,0,0.34,0.14,0.48,0.34,0.48
